1.000000000	0.009850000	0.012300000	80.000000000	0.000000000
2.000000000	0.024350000	0.012300000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.012600000	80.000000000	0.000000000
2.000000000	0.024350000	0.012600000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.012900000	80.000000000	0.000000000
2.000000000	0.024350000	0.012900000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.013200000	80.000000000	0.000000000
2.000000000	0.024350000	0.013200000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.013500000	80.000000000	0.000000000
2.000000000	0.024350000	0.013500000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.013800000	80.000000000	0.000000000
2.000000000	0.024350000	0.013800000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.014100000	80.000000000	0.000000000
2.000000000	0.024350000	0.014100000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.014400000	80.000000000	0.000000000
2.000000000	0.024350000	0.014400000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.014700000	80.000000000	0.000000000
2.000000000	0.024350000	0.014700000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.015000000	80.000000000	0.000000000
2.000000000	0.024350000	0.015000000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.015300000	80.000000000	0.000000000
2.000000000	0.024350000	0.015300000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.015600000	80.000000000	0.000000000
2.000000000	0.024350000	0.015600000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.015900000	80.000000000	0.000000000
2.000000000	0.024350000	0.015900000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.016200000	80.000000000	0.000000000
2.000000000	0.024350000	0.016200000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.016500000	80.000000000	0.000000000
2.000000000	0.024350000	0.016500000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.016800000	80.000000000	0.000000000
2.000000000	0.024350000	0.016800000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.017100000	80.000000000	0.000000000
2.000000000	0.024350000	0.017100000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.017400000	80.000000000	0.000000000
2.000000000	0.024350000	0.017400000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.017700000	80.000000000	0.000000000
2.000000000	0.024350000	0.017700000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.018000000	80.000000000	0.000000000
2.000000000	0.024350000	0.018000000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.018300000	80.000000000	0.000000000
2.000000000	0.024350000	0.018300000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.018600000	80.000000000	0.000000000
2.000000000	0.024350000	0.018600000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.018900000	80.000000000	0.000000000
2.000000000	0.024350000	0.018900000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.019200000	80.000000000	0.000000000
2.000000000	0.024350000	0.019200000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.009850000	0.019500000	80.000000000	0.000000000
