1.000000000	0.007850000	0.014000000	0.000000000	0.000000000
2.000000000	0.009850000	0.014000000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.007865192	0.017826352	10.000000000	0.000000000
2.000000000	0.009834808	0.018173648	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.007910307	0.021657980	20.000000000	0.000000000
2.000000000	0.009789693	0.022342020	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.007983975	0.025500000	30.000000000	0.000000000
2.000000000	0.009716025	0.026500000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.008083956	0.029357212	40.000000000	0.000000000
2.000000000	0.009616044	0.030642788	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.008207212	0.033233956	50.000000000	0.000000000
2.000000000	0.009492788	0.034766044	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.008350000	0.037133975	60.000000000	0.000000000
2.000000000	0.009350000	0.038866025	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.012507980	0.013060307	70.000000000	0.000000000
2.000000000	0.013192020	0.014939693	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.012676352	0.017015192	80.000000000	0.000000000
2.000000000	0.013023648	0.018984808	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.012850000	0.021000000	90.000000000	0.000000000
2.000000000	0.012850000	0.023000000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.013023648	0.025015192	100.000000000	0.000000000
2.000000000	0.012676352	0.026984808	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.013192020	0.029060307	110.000000000	0.000000000
2.000000000	0.012507980	0.030939693	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.013350000	0.033133975	120.000000000	0.000000000
2.000000000	0.012350000	0.034866025	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.013492788	0.037233956	130.000000000	0.000000000
2.000000000	0.012207212	0.038766044	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017616044	0.013357212	140.000000000	0.000000000
2.000000000	0.016083956	0.014642788	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017716025	0.017500000	150.000000000	0.000000000
2.000000000	0.015983975	0.018500000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017789693	0.021657980	160.000000000	0.000000000
2.000000000	0.015910307	0.022342020	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017834808	0.025826352	170.000000000	0.000000000
2.000000000	0.015865192	0.026173648	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017850000	0.030000000	180.000000000	0.000000000
2.000000000	0.015850000	0.030000000	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017834808	0.034173648	190.000000000	0.000000000
2.000000000	0.015865192	0.033826352	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.017789693	0.038342020	200.000000000	0.000000000
2.000000000	0.015910307	0.037657980	0.000000000	0.000000000
4.000000000	0.000000000	0.000000000	0.000000000	0.000000000
1.000000000	0.021716025	0.014500000	210.000000000	0.000000000
